REGIAO,COD UF,UF,NOME MUNIC,POP EST,CLASSE POP,Rede,Taxa de Aprovação - 2017,"IDEB
2017
(N x P)"
3 - Sudeste,31,MG,Coromandel,28508,4 - 20001 até 50000,Pública,"100,0","6,9"
3 - Sudeste,31,MG,Coronel Fabriciano,110326,6 - 100001 até 500000,Estadual,"99,0","6,6"
3 - Sudeste,31,MG,Coronel Fabriciano,110326,6 - 100001 até 500000,Municipal,"98,0","6,0"
3 - Sudeste,31,MG,Coronel Fabriciano,110326,6 - 100001 até 500000,Pública,"98,4","6,3"
3 - Sudeste,31,MG,Coronel Murta,9411,2 - 5001 até 10000,Estadual,"99,4","5,8"
3 - Sudeste,31,MG,Coronel Murta,9411,2 - 5001 até 10000,Municipal,"99,8","5,3"
3 - Sudeste,31,MG,Coronel Murta,9411,2 - 5001 até 10000,Pública,"99,7","5,6"
3 - Sudeste,31,MG,Coronel Pacheco,3125,1 - Até 5000,Municipal,"91,4","6,0"
3 - Sudeste,31,MG,Coronel Pacheco,3125,1 - Até 5000,Pública,"91,4","6,0"
3 - Sudeste,31,MG,Coronel Xavier Chaves,3471,1 - Até 5000,Municipal,"90,5","6,6"
3 - Sudeste,31,MG,Coronel Xavier Chaves,3471,1 - Até 5000,Pública,"90,5","6,6"
3 - Sudeste,31,MG,Córrego Danta,3359,1 - Até 5000,Municipal,-,-
3 - Sudeste,31,MG,Córrego Danta,3359,1 - Até 5000,Pública,"100,0",-
3 - Sudeste,31,MG,Córrego do Bom Jesus,3804,1 - Até 5000,Municipal,"100,0","7,4"
3 - Sudeste,31,MG,Córrego do Bom Jesus,3804,1 - Até 5000,Pública,"100,0","7,4"
3 - Sudeste,31,MG,Córrego Fundo,6295,2 - 5001 até 10000,Municipal,"100,0","7,3"
3 - Sudeste,31,MG,Córrego Fundo,6295,2 - 5001 até 10000,Pública,"100,0","7,3"
3 - Sudeste,31,MG,Córrego Novo,2970,1 - Até 5000,Municipal,"100,0","6,6"
3 - Sudeste,31,MG,Córrego Novo,2970,1 - Até 5000,Pública,"100,0","6,6"
3 - Sudeste,31,MG,Couto de Magalhães de Minas,4444,1 - Até 5000,Estadual,"100,0",-
3 - Sudeste,31,MG,Couto de Magalhães de Minas,4444,1 - Até 5000,Municipal,"99,7","5,5"
3 - Sudeste,31,MG,Couto de Magalhães de Minas,4444,1 - Até 5000,Pública,"99,7","5,5"
3 - Sudeste,31,MG,Crisólita,6631,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Crisólita,6631,2 - 5001 até 10000,Municipal,"97,4","5,0"
3 - Sudeste,31,MG,Crisólita,6631,2 - 5001 até 10000,Pública,"97,4","5,0"
3 - Sudeste,31,MG,Cristais,12564,3 - 10001 até 20000,Municipal,"97,7","6,6"
3 - Sudeste,31,MG,Cristais,12564,3 - 10001 até 20000,Pública,"97,7","6,6"
3 - Sudeste,31,MG,Cristália,6042,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Cristália,6042,2 - 5001 até 10000,Municipal,"100,0","5,4"
3 - Sudeste,31,MG,Cristália,6042,2 - 5001 até 10000,Pública,"100,0","5,4"
3 - Sudeste,31,MG,Cristiano Otoni,5225,2 - 5001 até 10000,Municipal,"98,8","6,2"
3 - Sudeste,31,MG,Cristiano Otoni,5225,2 - 5001 até 10000,Pública,"98,8","6,2"
3 - Sudeste,31,MG,Cristina,10482,3 - 10001 até 20000,Estadual,-,-
3 - Sudeste,31,MG,Cristina,10482,3 - 10001 até 20000,Municipal,"98,5","7,0"
3 - Sudeste,31,MG,Cristina,10482,3 - 10001 até 20000,Pública,"98,5","7,0"
3 - Sudeste,31,MG,Crucilândia,5057,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Crucilândia,5057,2 - 5001 até 10000,Municipal,"100,0","6,5"
3 - Sudeste,31,MG,Crucilândia,5057,2 - 5001 até 10000,Pública,"100,0","6,5"
3 - Sudeste,31,MG,Cruzeiro da Fortaleza,4174,1 - Até 5000,Municipal,"97,0","6,5"
3 - Sudeste,31,MG,Cruzeiro da Fortaleza,4174,1 - Até 5000,Pública,"97,0","6,5"
3 - Sudeste,31,MG,Cruzília,15497,3 - 10001 até 20000,Estadual,"99,0","6,7"
3 - Sudeste,31,MG,Cruzília,15497,3 - 10001 até 20000,Municipal,"97,1","6,6"
3 - Sudeste,31,MG,Cruzília,15497,3 - 10001 até 20000,Pública,"97,9","6,6"
3 - Sudeste,31,MG,Cuparaque,4995,1 - Até 5000,Municipal,"88,6","5,2"
3 - Sudeste,31,MG,Cuparaque,4995,1 - Até 5000,Pública,"88,6","5,2"
3 - Sudeste,31,MG,Curral de Dentro,7623,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Curral de Dentro,7623,2 - 5001 até 10000,Municipal,"99,2","6,4"
3 - Sudeste,31,MG,Curral de Dentro,7623,2 - 5001 até 10000,Pública,"99,2","6,4"
3 - Sudeste,31,MG,Curvelo,79878,5 - 50001 até 100000,Estadual,"97,7","6,4"
3 - Sudeste,31,MG,Curvelo,79878,5 - 50001 até 100000,Municipal,"95,2","6,4"
3 - Sudeste,31,MG,Curvelo,79878,5 - 50001 até 100000,Pública,"95,4","6,4"
3 - Sudeste,31,MG,Datas,5471,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Datas,5471,2 - 5001 até 10000,Municipal,"100,0","6,7"
3 - Sudeste,31,MG,Datas,5471,2 - 5001 até 10000,Pública,"100,0","6,7"
3 - Sudeste,31,MG,Delfim Moreira,8205,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Delfim Moreira,8205,2 - 5001 até 10000,Municipal,"100,0","7,2"
3 - Sudeste,31,MG,Delfim Moreira,8205,2 - 5001 até 10000,Pública,"100,0","7,2"
3 - Sudeste,31,MG,Delfinópolis,7186,2 - 5001 até 10000,Municipal,"99,4","6,3"
3 - Sudeste,31,MG,Delfinópolis,7186,2 - 5001 até 10000,Pública,"99,4","6,3"
3 - Sudeste,31,MG,Delta,9904,2 - 5001 até 10000,Municipal,"93,5","5,3"
3 - Sudeste,31,MG,Delta,9904,2 - 5001 até 10000,Pública,"93,5","5,3"
3 - Sudeste,31,MG,Descoberto,5047,2 - 5001 até 10000,Municipal,"95,1","7,1"
3 - Sudeste,31,MG,Descoberto,5047,2 - 5001 até 10000,Pública,"95,1","7,1"
3 - Sudeste,31,MG,Desterro de Entre Rios,7334,2 - 5001 até 10000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Desterro de Entre Rios,7334,2 - 5001 até 10000,Municipal,"100,0","6,2"
3 - Sudeste,31,MG,Desterro de Entre Rios,7334,2 - 5001 até 10000,Pública,"100,0","6,8"
3 - Sudeste,31,MG,Desterro do Melo,3015,1 - Até 5000,Municipal,"95,9","7,1"
3 - Sudeste,31,MG,Desterro do Melo,3015,1 - Até 5000,Pública,"95,9","7,1"
3 - Sudeste,31,MG,Diamantina,48230,4 - 20001 até 50000,Estadual,"99,8","6,6"
3 - Sudeste,31,MG,Diamantina,48230,4 - 20001 até 50000,Municipal,"99,9","5,8"
3 - Sudeste,31,MG,Diamantina,48230,4 - 20001 até 50000,Pública,"99,8","6,5"
3 - Sudeste,31,MG,Diogo de Vasconcelos,3913,1 - Até 5000,Municipal,"94,0","6,2"
3 - Sudeste,31,MG,Diogo de Vasconcelos,3913,1 - Até 5000,Pública,"94,0","6,2"
3 - Sudeste,31,MG,Dionísio,8287,2 - 5001 até 10000,Estadual,"100,0","5,7"
3 - Sudeste,31,MG,Dionísio,8287,2 - 5001 até 10000,Municipal,"100,0","6,7"
3 - Sudeste,31,MG,Dionísio,8287,2 - 5001 até 10000,Pública,"100,0","6,3"
3 - Sudeste,31,MG,Divinésia,3455,1 - Até 5000,Municipal,"99,6","6,2"
3 - Sudeste,31,MG,Divinésia,3455,1 - Até 5000,Pública,"99,6","6,2"
3 - Sudeste,31,MG,Divino,20133,4 - 20001 até 50000,Estadual,"99,7","5,7"
3 - Sudeste,31,MG,Divino,20133,4 - 20001 até 50000,Municipal,"95,9","6,2"
3 - Sudeste,31,MG,Divino,20133,4 - 20001 até 50000,Pública,"96,9","6,0"
3 - Sudeste,31,MG,Divino das Laranjeiras,5086,2 - 5001 até 10000,Estadual,"98,1","5,4"
3 - Sudeste,31,MG,Divino das Laranjeiras,5086,2 - 5001 até 10000,Municipal,"96,6","6,0"
3 - Sudeste,31,MG,Divino das Laranjeiras,5086,2 - 5001 até 10000,Pública,"97,3","5,8"
3 - Sudeste,31,MG,Divinolândia de Minas,7559,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Divinolândia de Minas,7559,2 - 5001 até 10000,Municipal,"99,5","6,5"
3 - Sudeste,31,MG,Divinolândia de Minas,7559,2 - 5001 até 10000,Pública,"99,5","6,5"
3 - Sudeste,31,MG,Divinópolis,234937,6 - 100001 até 500000,Estadual,"99,9","7,3"
3 - Sudeste,31,MG,Divinópolis,234937,6 - 100001 até 500000,Municipal,"96,3","6,6"
3 - Sudeste,31,MG,Divinópolis,234937,6 - 100001 até 500000,Pública,"98,2","7,0"
3 - Sudeste,31,MG,Divisa Alegre,6625,2 - 5001 até 10000,Municipal,"100,0","6,0"
3 - Sudeste,31,MG,Divisa Alegre,6625,2 - 5001 até 10000,Pública,"100,0","6,0"
3 - Sudeste,31,MG,Divisa Nova,6068,2 - 5001 até 10000,Municipal,"100,0","6,8"
3 - Sudeste,31,MG,Divisa Nova,6068,2 - 5001 até 10000,Pública,"100,0","6,8"
3 - Sudeste,31,MG,Divisópolis,10547,3 - 10001 até 20000,Municipal,"92,6","5,6"
3 - Sudeste,31,MG,Divisópolis,10547,3 - 10001 até 20000,Pública,"92,6","5,6"
3 - Sudeste,31,MG,Dom Bosco,3818,1 - Até 5000,Estadual,"100,0","6,5"
3 - Sudeste,31,MG,Dom Bosco,3818,1 - Até 5000,Municipal,"100,0",-
3 - Sudeste,31,MG,Dom Bosco,3818,1 - Até 5000,Pública,"100,0","6,5"
3 - Sudeste,31,MG,Dom Cavati,5247,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Dom Cavati,5247,2 - 5001 até 10000,Municipal,"100,0","6,8"
3 - Sudeste,31,MG,Dom Cavati,5247,2 - 5001 até 10000,Pública,"100,0","6,8"
3 - Sudeste,31,MG,Dom Joaquim,4602,1 - Até 5000,Estadual,"100,0","6,5"
3 - Sudeste,31,MG,Dom Joaquim,4602,1 - Até 5000,Pública,"99,7","6,5"
3 - Sudeste,31,MG,Dom Silvério,5351,2 - 5001 até 10000,Municipal,"98,5","8,0"
3 - Sudeste,31,MG,Dom Silvério,5351,2 - 5001 até 10000,Pública,"98,5","8,0"
3 - Sudeste,31,MG,Dom Viçoso,3072,1 - Até 5000,Municipal,"100,0","7,4"
3 - Sudeste,31,MG,Dom Viçoso,3072,1 - Até 5000,Pública,"100,0","7,4"
3 - Sudeste,31,MG,Dona Eusébia,6527,2 - 5001 até 10000,Municipal,"92,4","6,7"
3 - Sudeste,31,MG,Dona Eusébia,6527,2 - 5001 até 10000,Pública,"92,4","6,7"
3 - Sudeste,31,MG,Dores de Campos,10093,3 - 10001 até 20000,Municipal,"97,8","6,9"
3 - Sudeste,31,MG,Dores de Campos,10093,3 - 10001 até 20000,Pública,"97,8","6,9"
3 - Sudeste,31,MG,Dores de Guanhães,5316,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Dores de Guanhães,5316,2 - 5001 até 10000,Municipal,"93,2","5,8"
3 - Sudeste,31,MG,Dores de Guanhães,5316,2 - 5001 até 10000,Pública,"94,2","5,8"
3 - Sudeste,31,MG,Dores do Indaiá,13923,3 - 10001 até 20000,Estadual,"100,0","5,5"
3 - Sudeste,31,MG,Dores do Indaiá,13923,3 - 10001 até 20000,Municipal,"95,6","6,5"
3 - Sudeste,31,MG,Dores do Indaiá,13923,3 - 10001 até 20000,Pública,"96,3","6,4"
3 - Sudeste,31,MG,Dores do Turvo,4437,1 - Até 5000,Municipal,"98,9",-
3 - Sudeste,31,MG,Dores do Turvo,4437,1 - Até 5000,Pública,"98,9",-
3 - Sudeste,31,MG,Doresópolis,1533,1 - Até 5000,Municipal,"100,0","5,7"
3 - Sudeste,31,MG,Doresópolis,1533,1 - Até 5000,Pública,"100,0","5,7"
3 - Sudeste,31,MG,Douradoquara,1930,1 - Até 5000,Estadual,"100,0","6,3"
3 - Sudeste,31,MG,Douradoquara,1930,1 - Até 5000,Pública,"100,0","6,3"
3 - Sudeste,31,MG,Durandé,7884,2 - 5001 até 10000,Estadual,"99,3","6,5"
3 - Sudeste,31,MG,Durandé,7884,2 - 5001 até 10000,Municipal,"99,2","6,2"
3 - Sudeste,31,MG,Durandé,7884,2 - 5001 até 10000,Pública,"99,2","6,4"
3 - Sudeste,31,MG,Elói Mendes,27730,4 - 20001 até 50000,Estadual,"99,5","6,8"
3 - Sudeste,31,MG,Elói Mendes,27730,4 - 20001 até 50000,Municipal,"93,5","5,7"
3 - Sudeste,31,MG,Elói Mendes,27730,4 - 20001 até 50000,Pública,"95,0","6,0"
3 - Sudeste,31,MG,Engenheiro Caldas,11098,3 - 10001 até 20000,Municipal,"100,0","6,3"
3 - Sudeste,31,MG,Engenheiro Caldas,11098,3 - 10001 até 20000,Pública,"100,0","6,3"
3 - Sudeste,31,MG,Engenheiro Navarro,7377,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Engenheiro Navarro,7377,2 - 5001 até 10000,Municipal,"100,0","6,5"
3 - Sudeste,31,MG,Engenheiro Navarro,7377,2 - 5001 até 10000,Pública,"100,0","6,5"
3 - Sudeste,31,MG,Entre Folhas,5443,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Entre Folhas,5443,2 - 5001 até 10000,Municipal,"97,8","6,5"
3 - Sudeste,31,MG,Entre Folhas,5443,2 - 5001 até 10000,Pública,"97,8","6,5"
3 - Sudeste,31,MG,Entre Rios de Minas,15292,3 - 10001 até 20000,Estadual,"100,0","6,3"
3 - Sudeste,31,MG,Entre Rios de Minas,15292,3 - 10001 até 20000,Municipal,"94,5","6,9"
3 - Sudeste,31,MG,Entre Rios de Minas,15292,3 - 10001 até 20000,Pública,"96,1","6,7"
3 - Sudeste,31,MG,Ervália,19015,3 - 10001 até 20000,Estadual,"100,0","6,2"
3 - Sudeste,31,MG,Ervália,19015,3 - 10001 até 20000,Municipal,"99,7","6,7"
3 - Sudeste,31,MG,Ervália,19015,3 - 10001 até 20000,Pública,"99,8","6,3"
3 - Sudeste,31,MG,Esmeraldas,69010,5 - 50001 até 100000,Estadual,"99,3","6,1"
3 - Sudeste,31,MG,Esmeraldas,69010,5 - 50001 até 100000,Municipal,"95,5","5,5"
3 - Sudeste,31,MG,Esmeraldas,69010,5 - 50001 até 100000,Pública,"96,6","5,8"
3 - Sudeste,31,MG,Espera Feliz,24805,4 - 20001 até 50000,Estadual,"98,9","5,7"
3 - Sudeste,31,MG,Espera Feliz,24805,4 - 20001 até 50000,Municipal,"99,5","6,0"
3 - Sudeste,31,MG,Espera Feliz,24805,4 - 20001 até 50000,Pública,"99,1","5,8"
3 - Sudeste,31,MG,Espinosa,32214,4 - 20001 até 50000,Estadual,"99,6","5,8"
3 - Sudeste,31,MG,Espinosa,32214,4 - 20001 até 50000,Municipal,"100,0","6,0"
3 - Sudeste,31,MG,Espinosa,32214,4 - 20001 até 50000,Pública,"99,8","5,8"
3 - Sudeste,31,MG,Espírito Santo do Dourado,4712,1 - Até 5000,Municipal,"99,4","7,5"
3 - Sudeste,31,MG,Espírito Santo do Dourado,4712,1 - Até 5000,Pública,"99,4","7,5"
3 - Sudeste,31,MG,Estiva,11449,3 - 10001 até 20000,Estadual,"99,5","6,9"
3 - Sudeste,31,MG,Estiva,11449,3 - 10001 até 20000,Municipal,-,-
3 - Sudeste,31,MG,Estiva,11449,3 - 10001 até 20000,Pública,"98,8","6,9"
3 - Sudeste,31,MG,Estrela Dalva,2448,1 - Até 5000,Municipal,"100,0","5,8"
3 - Sudeste,31,MG,Estrela Dalva,2448,1 - Até 5000,Pública,"100,0","5,8"
3 - Sudeste,31,MG,Estrela do Indaiá,3590,1 - Até 5000,Estadual,"100,0",-
3 - Sudeste,31,MG,Estrela do Indaiá,3590,1 - Até 5000,Municipal,"100,0","6,2"
3 - Sudeste,31,MG,Estrela do Indaiá,3590,1 - Até 5000,Pública,"100,0","6,2"
3 - Sudeste,31,MG,Estrela do Sul,7981,2 - 5001 até 10000,Estadual,"100,0","6,5"
3 - Sudeste,31,MG,Estrela do Sul,7981,2 - 5001 até 10000,Municipal,"99,6","5,8"
3 - Sudeste,31,MG,Estrela do Sul,7981,2 - 5001 até 10000,Pública,"99,7","6,0"
3 - Sudeste,31,MG,Eugenópolis,11285,3 - 10001 até 20000,Estadual,"100,0",-
3 - Sudeste,31,MG,Eugenópolis,11285,3 - 10001 até 20000,Municipal,"97,7","5,9"
3 - Sudeste,31,MG,Eugenópolis,11285,3 - 10001 até 20000,Pública,"97,9","5,9"
3 - Sudeste,31,MG,Ewbank da Câmara,3952,1 - Até 5000,Municipal,"97,3","5,7"
3 - Sudeste,31,MG,Ewbank da Câmara,3952,1 - Até 5000,Pública,"97,3","5,7"
3 - Sudeste,31,MG,Extrema,34344,4 - 20001 até 50000,Municipal,"97,6","6,6"
3 - Sudeste,31,MG,Extrema,34344,4 - 20001 até 50000,Pública,"97,6","6,6"
3 - Sudeste,31,MG,Fama,2426,1 - Até 5000,Municipal,"96,5","6,7"
3 - Sudeste,31,MG,Fama,2426,1 - Até 5000,Pública,"96,5","6,7"
3 - Sudeste,31,MG,Faria Lemos,3371,1 - Até 5000,Municipal,"99,2","6,0"
3 - Sudeste,31,MG,Faria Lemos,3371,1 - Até 5000,Pública,"99,2","6,0"
3 - Sudeste,31,MG,Felício dos Santos,5012,2 - 5001 até 10000,Estadual,"100,0","4,6"
3 - Sudeste,31,MG,Felício dos Santos,5012,2 - 5001 até 10000,Pública,"100,0","4,6"
3 - Sudeste,31,MG,São Gonçalo do Rio Preto,3205,1 - Até 5000,Estadual,-,-
3 - Sudeste,31,MG,São Gonçalo do Rio Preto,3205,1 - Até 5000,Municipal,"100,0","6,9"
3 - Sudeste,31,MG,São Gonçalo do Rio Preto,3205,1 - Até 5000,Pública,"100,0","6,9"
3 - Sudeste,31,MG,Felisburgo,7431,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Felisburgo,7431,2 - 5001 até 10000,Municipal,"92,2","5,4"
3 - Sudeste,31,MG,Felisburgo,7431,2 - 5001 até 10000,Pública,"92,2","5,4"
3 - Sudeste,31,MG,Felixlândia,15273,3 - 10001 até 20000,Estadual,"100,0",-
3 - Sudeste,31,MG,Felixlândia,15273,3 - 10001 até 20000,Municipal,"96,0","5,8"
3 - Sudeste,31,MG,Felixlândia,15273,3 - 10001 até 20000,Pública,"96,3","5,9"
3 - Sudeste,31,MG,Fernandes Tourinho,3369,1 - Até 5000,Municipal,"100,0","6,5"
3 - Sudeste,31,MG,Fernandes Tourinho,3369,1 - Até 5000,Pública,"100,0","6,5"
3 - Sudeste,31,MG,Ferros,10432,3 - 10001 até 20000,Estadual,"99,8","6,4"
3 - Sudeste,31,MG,Ferros,10432,3 - 10001 até 20000,Pública,"99,5","6,4"
3 - Sudeste,31,MG,Fervedouro,11039,3 - 10001 até 20000,Estadual,"96,0","6,0"
3 - Sudeste,31,MG,Fervedouro,11039,3 - 10001 até 20000,Municipal,"94,9","6,1"
3 - Sudeste,31,MG,Fervedouro,11039,3 - 10001 até 20000,Pública,"95,5","6,0"
3 - Sudeste,31,MG,Florestal,7343,2 - 5001 até 10000,Municipal,"92,6","7,4"
3 - Sudeste,31,MG,Florestal,7343,2 - 5001 até 10000,Pública,"92,6","7,4"
3 - Sudeste,31,MG,Formiga,68423,5 - 50001 até 100000,Estadual,"100,0","6,8"
3 - Sudeste,31,MG,Formiga,68423,5 - 50001 até 100000,Municipal,"99,9","7,5"
3 - Sudeste,31,MG,Formiga,68423,5 - 50001 até 100000,Pública,"99,9","7,3"
3 - Sudeste,31,MG,Formoso,9294,2 - 5001 até 10000,Estadual,"99,5","7,0"
3 - Sudeste,31,MG,Formoso,9294,2 - 5001 até 10000,Municipal,"97,8","5,7"
3 - Sudeste,31,MG,Formoso,9294,2 - 5001 até 10000,Pública,"98,3","6,3"
3 - Sudeste,31,MG,Fortaleza de Minas,4407,1 - Até 5000,Municipal,"99,5","7,3"
3 - Sudeste,31,MG,Fortaleza de Minas,4407,1 - Até 5000,Pública,"99,5","7,3"
3 - Sudeste,31,MG,Fortuna de Minas,2932,1 - Até 5000,Estadual,-,-
3 - Sudeste,31,MG,Fortuna de Minas,2932,1 - Até 5000,Municipal,"97,7","7,1"
3 - Sudeste,31,MG,Fortuna de Minas,2932,1 - Até 5000,Pública,"97,7","7,1"
3 - Sudeste,31,MG,Francisco Badaró,10557,3 - 10001 até 20000,Estadual,"100,0","7,0"
3 - Sudeste,31,MG,Francisco Badaró,10557,3 - 10001 até 20000,Pública,"100,0","7,0"
3 - Sudeste,31,MG,Francisco Dumont,5215,2 - 5001 até 10000,Estadual,"100,0",-
3 - Sudeste,31,MG,Francisco Dumont,5215,2 - 5001 até 10000,Municipal,"99,7","5,7"
3 - Sudeste,31,MG,Francisco Dumont,5215,2 - 5001 até 10000,Pública,"99,7","5,7"
3 - Sudeste,31,MG,Francisco Sá,26428,4 - 20001 até 50000,Estadual,"99,9","5,9"
3 - Sudeste,31,MG,Francisco Sá,26428,4 - 20001 até 50000,Municipal,"95,0","4,9"
3 - Sudeste,31,MG,Francisco Sá,26428,4 - 20001 até 50000,Pública,"97,5","5,5"
3 - Sudeste,31,MG,Franciscópolis,5672,2 - 5001 até 10000,Estadual,"97,5","6,0"
3 - Sudeste,31,MG,Franciscópolis,5672,2 - 5001 até 10000,Municipal,"97,1","5,2"
3 - Sudeste,31,MG,Franciscópolis,5672,2 - 5001 até 10000,Pública,"97,1","5,3"
3 - Sudeste,31,MG,Frei Gaspar,6024,2 - 5001 até 10000,Estadual,"100,0","5,7"
3 - Sudeste,31,MG,Frei Gaspar,6024,2 - 5001 até 10000,Municipal,"99,7","5,8"
3 - Sudeste,31,MG,Frei Gaspar,6024,2 - 5001 até 10000,Pública,"99,8","5,8"
3 - Sudeste,31,MG,Frei Inocêncio,9597,2 - 5001 até 10000,Estadual,"99,6","5,7"
3 - Sudeste,31,MG,Frei Inocêncio,9597,2 - 5001 até 10000,Municipal,"96,4","5,2"
3 - Sudeste,31,MG,Frei Inocêncio,9597,2 - 5001 até 10000,Pública,"97,8","5,5"
3 - Sudeste,31,MG,Frei Lagonegro,3510,1 - Até 5000,Estadual,"99,2","6,4"
3 - Sudeste,31,MG,Frei Lagonegro,3510,1 - Até 5000,Municipal,-,-
3 - Sudeste,31,MG,Frei Lagonegro,3510,1 - Até 5000,Pública,"99,0","6,4"
3 - Sudeste,31,MG,Fronteira,17072,3 - 10001 até 20000,Municipal,"100,0","6,2"
3 - Sudeste,31,MG,Fronteira,17072,3 - 10001 até 20000,Pública,"100,0","6,2"
3 - Sudeste,31,MG,Fronteira dos Vales,4733,1 - Até 5000,Estadual,"100,0","6,0"
3 - Sudeste,31,MG,Fronteira dos Vales,4733,1 - Até 5000,Municipal,"99,6","5,8"
3 - Sudeste,31,MG,Fronteira dos Vales,4733,1 - Até 5000,Pública,"99,7","5,9"
3 - Sudeste,31,MG,Fruta de Leite,5709,2 - 5001 até 10000,Estadual,"100,0","6,4"
3 - Sudeste,31,MG,Fruta de Leite,5709,2 - 5001 até 10000,Municipal,-,-
3 - Sudeste,31,MG,Fruta de Leite,5709,2 - 5001 até 10000,Pública,"100,0","6,4"
3 - Sudeste,31,MG,Frutal,58770,5 - 50001 até 100000,Estadual,"98,9","6,0"
3 - Sudeste,31,MG,Frutal,58770,5 - 50001 até 100000,Municipal,"99,0","6,5"
3 - Sudeste,31,MG,Frutal,58770,5 - 50001 até 100000,Pública,"99,0","6,4"
3 - Sudeste,31,MG,Funilândia,4277,1 - Até 5000,Estadual,"100,0",-
3 - Sudeste,31,MG,Funilândia,4277,1 - Até 5000,Municipal,"85,7","5,2"
3 - Sudeste,31,MG,Funilândia,4277,1 - Até 5000,Pública,"88,0","5,3"
3 - Sudeste,31,MG,Galiléia,7034,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Galiléia,7034,2 - 5001 até 10000,Municipal,"98,9","6,0"
3 - Sudeste,31,MG,Galiléia,7034,2 - 5001 até 10000,Pública,"98,9","6,0"
3 - Sudeste,31,MG,Gameleiras,5246,2 - 5001 até 10000,Estadual,"100,0","6,4"
3 - Sudeste,31,MG,Gameleiras,5246,2 - 5001 até 10000,Municipal,-,-
3 - Sudeste,31,MG,Gameleiras,5246,2 - 5001 até 10000,Pública,"100,0","6,4"
3 - Sudeste,31,MG,Glaucilândia,3160,1 - Até 5000,Municipal,"100,0","6,0"
3 - Sudeste,31,MG,Glaucilândia,3160,1 - Até 5000,Pública,"100,0","6,0"
3 - Sudeste,31,MG,Goiabeira,3328,1 - Até 5000,Municipal,"97,7","6,4"
3 - Sudeste,31,MG,Goiabeira,3328,1 - Até 5000,Pública,"97,7","6,4"
3 - Sudeste,31,MG,Goianá,3952,1 - Até 5000,Municipal,"92,5","6,0"
3 - Sudeste,31,MG,Goianá,3952,1 - Até 5000,Pública,"92,5","6,0"
3 - Sudeste,31,MG,Gonçalves,4410,1 - Até 5000,Municipal,"98,1","7,3"
3 - Sudeste,31,MG,Gonçalves,4410,1 - Até 5000,Pública,"98,1","7,3"
3 - Sudeste,31,MG,Gonzaga,6223,2 - 5001 até 10000,Estadual,-,-
3 - Sudeste,31,MG,Gonzaga,6223,2 - 5001 até 10000,Municipal,"100,0","6,6"
3 - Sudeste,31,MG,Gonzaga,6223,2 - 5001 até 10000,Pública,"100,0","6,6"
3 - Sudeste,31,MG,Gouveia,12064,3 - 10001 até 20000,Estadual,"97,6","7,1"
3 - Sudeste,31,MG,Gouveia,12064,3 - 10001 até 20000,Municipal,-,-
3 - Sudeste,31,MG,Gouveia,12064,3 - 10001 até 20000,Pública,"99,2","7,2"
3 - Sudeste,31,MG,Governador Valadares,280901,6 - 100001 até 500000,Estadual,"99,3","6,5"
3 - Sudeste,31,MG,Governador Valadares,280901,6 - 100001 até 500000,Municipal,"94,6","5,3"
3 - Sudeste,31,MG,Governador Valadares,280901,6 - 100001 até 500000,Pública,"97,3","6,1"
3 - Sudeste,31,MG,Grão Mogol,15931,3 - 10001 até 20000,Estadual,"100,0","6,4"
3 - Sudeste,31,MG,Grão Mogol,15931,3 - 10001 até 20000,Municipal,"98,6","6,4"
3 - Sudeste,31,MG,Grão Mogol,15931,3 - 10001 até 20000,Pública,"99,1","6,3"
3 - Sudeste,31,MG,Grupiara,1418,1 - Até 5000,Estadual,"99,3","5,9"
3 - Sudeste,31,MG,Grupiara,1418,1 - Até 5000,Pública,"99,3","5,9"
3 - Sudeste,31,MG,Guanhães,34054,4 - 20001 até 50000,Estadual,"99,7","6,1"
3 - Sudeste,31,MG,Guanhães,34054,4 - 20001 até 50000,Municipal,"99,4","6,3"
3 - Sudeste,31,MG,Guanhães,34054,4 - 20001 até 50000,Pública,"99,5","6,2"
3 - Sudeste,31,MG,Guapé,14460,3 - 10001 até 20000,Estadual,"100,0","6,9"
3 - Sudeste,31,MG,Guapé,14460,3 - 10001 até 20000,Municipal,"99,6","6,2"
3 - Sudeste,31,MG,Guapé,14460,3 - 10001 até 20000,Pública,"99,8","6,7"
3 - Sudeste,31,MG,Guaraciaba,10542,3 - 10001 até 20000,Estadual,"100,0","6,7"
