CodMun,REGIAO,COD_UF,UF,NOME_MUNIC,POP_EST,CLASSE_POP,Barco,Metro,Mototx,Taxi,Trem,Van,Aviao,ImpacAmb_24meses,Secas_Enxurr,PoluiAr,Polui_corpoAgua,Assorea_corpoAgua,DiminVazao_corpoAgua,Desmatam,Queimad,Erosao_Desert,Dimin_FaunaFlora,MoradRiscoAmb,FaltaSaneamen,Favela,Cortico,Lote_Irr,Ocupacao,AtingidoPorSeca_4a,AtingidoPorAlagam_4a,AtingidoPorErosao_4a,AtingidoPorEnchente_4a,AtingidoPorEnxurrada_4a,AtingidoPorDeslizam_4a
3162708,3 - Sudeste,31,MG,São João do Paraíso,23729,4 - 20001 até 50000,Não,Não,Sim,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Não
3162807,3 - Sudeste,31,MG,São João Evangelista,16083,3 - 10001 até 20000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim
3162906,3 - Sudeste,31,MG,São João Nepomuceno,26538,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
3162922,3 - Sudeste,31,MG,São Joaquim de Bicas,30160,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3162948,3 - Sudeste,31,MG,São José da Barra,7374,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não sabe,Não,Não,Não
3162955,3 - Sudeste,31,MG,São José da Lapa,22910,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não
3163003,3 - Sudeste,31,MG,São José da Safira,4303,1 - Até 5000,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não
3163102,3 - Sudeste,31,MG,São José da Varginha,4834,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,-,-,-,-,Sim,Não,Não,Não,Não,Não
3163201,3 - Sudeste,31,MG,São José do Alegre,4228,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3163300,3 - Sudeste,31,MG,São José do Divino,3946,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não
3163409,3 - Sudeste,31,MG,São José do Goiabal,5633,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não sabe,Sim
3163508,3 - Sudeste,31,MG,São José do Jacuri,6650,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim
3163607,3 - Sudeste,31,MG,São José do Mantimento,2787,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Sim
3163706,3 - Sudeste,31,MG,São Lourenço,45457,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não
3163805,3 - Sudeste,31,MG,São Miguel do Anta,7045,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não sabe,Não sabe
3163904,3 - Sudeste,31,MG,São Pedro da União,4911,1 - Até 5000,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3164001,3 - Sudeste,31,MG,São Pedro dos Ferros,8181,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3164100,3 - Sudeste,31,MG,São Pedro do Suaçuí,5494,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
3164209,3 - Sudeste,31,MG,São Romão,11892,3 - 10001 até 20000,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Não,Não,Não
3164308,3 - Sudeste,31,MG,São Roque de Minas,7092,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,-,-,-,-,Não,Não,Sim,Não,Não,Não sabe
3164407,3 - Sudeste,31,MG,São Sebastião da Bela Vista,5438,2 - 5001 até 10000,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não
3164431,3 - Sudeste,31,MG,São Sebastião da Vargem Alegre,3006,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Sim
3164472,3 - Sudeste,31,MG,São Sebastião do Anta,6419,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não sabe,Não,Não,Não,Não,Sim
3164506,3 - Sudeste,31,MG,São Sebastião do Maranhão,10511,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Sim,Não,Sim,Sim,Sim
3164605,3 - Sudeste,31,MG,São Sebastião do Oeste,6589,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3164704,3 - Sudeste,31,MG,São Sebastião do Paraíso,70533,5 - 50001 até 100000,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não
3164803,3 - Sudeste,31,MG,São Sebastião do Rio Preto,1582,1 - Até 5000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,-,-,-,-,Não,Não,Não,Não,Sim,Não
3164902,3 - Sudeste,31,MG,São Sebastião do Rio Verde,2249,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não
3165008,3 - Sudeste,31,MG,São Tiago,11073,3 - 10001 até 20000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3165107,3 - Sudeste,31,MG,São Tomás de Aquino,7222,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3165206,3 - Sudeste,31,MG,São Thomé das Letras,7106,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,-,-,-,-,Não,Não,Não,Não,Não,Não
3165305,3 - Sudeste,31,MG,São Vicente de Minas,7672,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3165404,3 - Sudeste,31,MG,Sapucaí-Mirim,6850,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não sabe,Não,Não,Não,Não,Não
3165503,3 - Sudeste,31,MG,Sardoá,6198,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não sabe,Não,Sim
3165537,3 - Sudeste,31,MG,Sarzedo,31037,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não
3165552,3 - Sudeste,31,MG,Setubinha,12060,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Sim
3165560,3 - Sudeste,31,MG,Sem-Peixe,2776,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Não,Não
3165578,3 - Sudeste,31,MG,Senador Amaral,5439,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não sabe,Não,Não,Não,Não,Não
3165602,3 - Sudeste,31,MG,Senador Cortes,2049,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3165701,3 - Sudeste,31,MG,Senador Firmino,7792,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3165800,3 - Sudeste,31,MG,Senador José Bento,1672,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Sim,Não,Sim
3165909,3 - Sudeste,31,MG,Senador Modestino Gonçalves,4410,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3166006,3 - Sudeste,31,MG,Senhora de Oliveira,5892,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3166105,3 - Sudeste,31,MG,Senhora do Porto,3602,1 - Até 5000,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Não,Não
3166204,3 - Sudeste,31,MG,Senhora dos Remédios,10622,3 - 10001 até 20000,Não,Não,Não,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim
3166303,3 - Sudeste,31,MG,Sericita,7434,2 - 5001 até 10000,-,-,-,-,-,-,-,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,-,-,-,-,Sim,Não,Não sabe,Não,Sim,Não
3166402,3 - Sudeste,31,MG,Seritinga,1874,1 - Até 5000,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3166501,3 - Sudeste,31,MG,Serra Azul de Minas,4372,1 - Até 5000,Não,Não,Não,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3166600,3 - Sudeste,31,MG,Serra da Saudade,812,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não
3166709,3 - Sudeste,31,MG,Serra dos Aimorés,8809,2 - 5001 até 10000,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não sabe,Não
3166808,3 - Sudeste,31,MG,Serra do Salitre,11491,3 - 10001 até 20000,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
3166907,3 - Sudeste,31,MG,Serrania,7812,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não
3166956,3 - Sudeste,31,MG,Serranópolis de Minas,4769,1 - Até 5000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3167004,3 - Sudeste,31,MG,Serranos,2023,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3167103,3 - Sudeste,31,MG,Serro,21435,4 - 20001 até 50000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Não,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim
3167202,3 - Sudeste,31,MG,Sete Lagoas,236228,6 - 100001 até 500000,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não
3167301,3 - Sudeste,31,MG,Silveirânia,2292,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3167400,3 - Sudeste,31,MG,Silvianópolis,6314,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3167509,3 - Sudeste,31,MG,Simão Pereira,2651,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Não,Não
3167608,3 - Sudeste,31,MG,Simonésia,19633,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não
3167707,3 - Sudeste,31,MG,Sobrália,5791,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não,Não
3167806,3 - Sudeste,31,MG,Soledade de Minas,6131,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,-,-,-,-,Sim,Sim,Não,Sim,Sim,Não
3167905,3 - Sudeste,31,MG,Tabuleiro,3963,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não sabe,Sim,Sim,Sim
3168002,3 - Sudeste,31,MG,Taiobeiras,33824,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3168051,3 - Sudeste,31,MG,Taparuba,3196,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
3168101,3 - Sudeste,31,MG,Tapira,4650,1 - Até 5000,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Sim,Sim
3168200,3 - Sudeste,31,MG,Tapiraí,1921,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não
3168309,3 - Sudeste,31,MG,Taquaraçu de Minas,4075,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não
3168408,3 - Sudeste,31,MG,Tarumirim,14667,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Sim,-,-,-,-,Sim,Não,Sim,Sim,Não,Sim
3168507,3 - Sudeste,31,MG,Teixeiras,11836,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não sabe,Não,Não
3168606,3 - Sudeste,31,MG,Teófilo Otoni,141934,6 - 100001 até 500000,Não,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não sabe,Sim,Não sabe,Não sabe
3168705,3 - Sudeste,31,MG,Timóteo,88931,5 - 50001 até 100000,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não sabe,Não,Sim,Sim
3168804,3 - Sudeste,31,MG,Tiradentes,7807,2 - 5001 até 10000,Não,Não,Não,Sim,Sim,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não
3168903,3 - Sudeste,31,MG,Tiros,6795,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não
3169000,3 - Sudeste,31,MG,Tocantins,16766,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,-,-,-,-,Não,Sim,Não sabe,Sim,Não,Não sabe
3169059,3 - Sudeste,31,MG,Tocos do Moji,4147,1 - Até 5000,-,-,-,-,-,-,-,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não sabe,Não sabe,Sim,Sim,Não
3169109,3 - Sudeste,31,MG,Toledo,6232,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Não,Sim,Não sabe,Não sabe,Não sabe,Não sabe
3169208,3 - Sudeste,31,MG,Tombos,8772,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3169307,3 - Sudeste,31,MG,Três Corações,78999,5 - 50001 até 100000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Não sabe
3169356,3 - Sudeste,31,MG,Três Marias,31687,4 - 20001 até 50000,Não,Não,Sim,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não
3169406,3 - Sudeste,31,MG,Três Pontas,57097,5 - 50001 até 100000,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Sim,Não,Sim,Sim,Não
3169505,3 - Sudeste,31,MG,Tumiritinga,6739,2 - 5001 até 10000,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não
3169604,3 - Sudeste,31,MG,Tupaciguara,25538,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Sim,Não,Não,Não,Não,Não sabe,Não
3169703,3 - Sudeste,31,MG,Turmalina,19762,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim
3169802,3 - Sudeste,31,MG,Turvolândia,5025,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3169901,3 - Sudeste,31,MG,Ubá,113300,6 - 100001 até 500000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Sim
3170008,3 - Sudeste,31,MG,Ubaí,12531,3 - 10001 até 20000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Sim,Sim,Não,Sim,Não
3170057,3 - Sudeste,31,MG,Ubaporanga,12622,3 - 10001 até 20000,Não,Não,Não,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3170107,3 - Sudeste,31,MG,Uberaba,328272,6 - 100001 até 500000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Não sabe,Sim,Sim
3170206,3 - Sudeste,31,MG,Uberlândia,676613,7 - Maior que 500000,Não,Não,Sim,Sim,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Sim,Não,Sim,Não,Não,Sim,Não
3170305,3 - Sudeste,31,MG,Umburatiba,2709,1 - Até 5000,-,-,-,-,-,-,-,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Sim,Não,Não,Não
3170404,3 - Sudeste,31,MG,Unaí,83980,5 - 50001 até 100000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não
3170438,3 - Sudeste,31,MG,União de Minas,4452,1 - Até 5000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3170479,3 - Sudeste,31,MG,Uruana de Minas,3338,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Não,Não,Não,Não
3170503,3 - Sudeste,31,MG,Urucânia,10589,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Não
3170529,3 - Sudeste,31,MG,Urucuia,16095,3 - 10001 até 20000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Sim,Não,Não,Não,Não,Não
3170578,3 - Sudeste,31,MG,Vargem Alegre,6632,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Não sabe,Não
3170602,3 - Sudeste,31,MG,Vargem Bonita,2209,1 - Até 5000,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,-,-,-,-,Não,Não,Não,Não,Não,Não
3170651,3 - Sudeste,31,MG,Vargem Grande do Rio Pardo,5032,2 - 5001 até 10000,Não,Não,Não,Não,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Sim,Não,Não,Não
3170701,3 - Sudeste,31,MG,Varginha,134364,6 - 100001 até 500000,Não,Não,Não,Sim,Não,Sim,Sim,Não,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Sim,Não,Não,Não,Sim,Não
3170750,3 - Sudeste,31,MG,Varjão de Minas,6947,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Sim,Não,Não,-,-,-,-,-,-,-,-,-,-,-,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3170800,3 - Sudeste,31,MG,Várzea da Palma,39128,4 - 20001 até 50000,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Não,Não
3170909,3 - Sudeste,31,MG,Varzelândia,19723,3 - 10001 até 20000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
3171006,3 - Sudeste,31,MG,Vazante,20784,4 - 20001 até 50000,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Não,Não,Não,-,-,-,-,Não,Não,Sim,Não,Não,Não
3171030,3 - Sudeste,31,MG,Verdelândia,9220,2 - 5001 até 10000,Não,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não,Não,Não,Não,Não,Não,Sim,Não,Sim,Não,Não,Não,Não,Não
3171071,3 - Sudeste,31,MG,Veredinha,5798,2 - 5001 até 10000,Não,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim
